,ZIP,MEDIAN_HOUSEHOLD_INCOME,POPULATION,POPULATION_DENSITY_PER_SQ_MILE
24400,72030,29078,705,13.42831565
24401,72031,29442,7683,25.84936512
24402,72032,44172,31436,275.4644234
24403,72034,47433,44723,796.4489876
24404,72035,37397,1083,8733.870968000001
24405,72036,28597,817,6.969503092
24406,72037,29107,28,185.4304636
24407,72038,45000,74,3.630654499
24408,72039,36087,2131,36.44479409
24409,72040,41645,2867,16.66172685
24410,72041,30806,1457,15.06316812
24411,72042,34511,5161,21.78675909
24412,72044,44625,881,14.26813073
24413,72045,48304,1151,25.79445117
24414,72046,33366,4470,19.1136729
24415,72047,42483,969,30.80787206
24416,72048,45000,114,1.36862957
24417,72051,28202,622,14.85479557
24418,72055,46786,849,9.243935368999999
24419,72057,54393,1070,11.94636417
24420,72058,47746,15911,101.91715190000001
24421,72059,24702,37,2.7294187080000003
24422,72060,31707,666,10.37706451
24423,72061,41450,250,72.88629738
24424,72063,30595,1683,21.10980107
24425,72064,34745,2451,16.23737976
24426,72065,60271,5207,90.99646989
24427,72067,38102,2726,56.02137279
24428,72068,28540,424,443.0512017
24429,72069,32927,1369,5.861448877999999
24430,72070,44172,1813,26.90350057
24431,72072,29107,544,14.88168513
24432,72073,38298,1139,8.345117117000001
24433,72074,28821,167,4.831476928
24434,72076,43471,37979,512.8277836
24435,72079,49720,786,33.57396096
24436,72080,29699,662,6.97730794
24437,72081,37278,7798,83.6569614
24438,72082,28540,1935,363.44853489999997
24439,72083,49183,237,41.57894737
24440,72084,37958,1229,6.21133708
24441,72085,37354,220,637.6811594
24442,72086,50839,10727,73.77731315
24443,72087,49263,2051,26.74787099
24444,72088,38474,2391,162.1016949
24445,72099,38000,616,3311.827957
24446,72101,28750,3378,13.02411659
24447,72102,40400,2873,56.78875689
24448,72103,44113,13078,425.2178437
24449,72104,37364,23354,73.51283972
24450,72106,44260,5376,117.147153
24451,72107,33703,339,29.00162546
24452,72108,32750,73,7.458874017
24453,72110,34721,11498,92.66826245
24454,72111,45003,1362,23.25263769
24455,72112,28335,11467,34.92129233
24456,72113,74877,21273,812.1635551
24457,72114,18416,12658,1585.023792
24458,72116,55159,21431,3202.4805739999997
24459,72117,34044,12684,228.96546740000002
24460,72118,34918,22592,785.3989223
24461,72119,42888,5,16.61129568
24462,72120,57785,31610,628.9295662999999
24463,72121,37227,2704,37.83723273
24464,72122,56526,927,8.892683442000001
24465,72123,28821,450,511.3636364
24466,72125,52000,905,41.70891326
24467,72126,46913,3674,18.095134899999998
24468,72127,32510,2149,40.48377070000001
24469,72128,40330,814,36.16813294
24470,72129,40330,1409,29.37619882
24471,72130,38267,560,17.16896097
24472,72131,40462,4631,35.38734278
24473,72132,50352,3242,53.25929820000001
24474,72134,33611,315,6.494845361
24475,72135,61113,2623,36.94210104
24476,72136,49466,1772,34.60531969
24477,72137,46695,2555,37.46718871
24478,72139,35707,216,521.7391303999999
24479,72140,45000,305,15.93604682
24480,72141,27095,625,7.469464828
24481,72142,51955,2499,24.01914611
24482,72143,41612,35169,115.4501436
24483,72150,52608,12006,40.91355198
24484,72152,29527,429,5.8411851210000005
24485,72153,38563,2572,30.44615694
24486,72156,30216,639,24.91616626
24487,72157,29861,1607,31.44875634
24488,72160,36038,10736,31.94724657
24489,72165,36908,111,21.95411392
24490,72166,46786,260,2.551646303
24491,72167,45631,1719,38.35426939
24492,72168,58223,1834,40.58240397
24493,72169,29292,203,17.7045177
24494,72170,30781,202,21.79072276
24495,72173,55541,9078,94.71542595
24496,72175,29527,354,7.759074171
24497,72176,46574,8141,102.6374846
24498,72179,36786,450,19.24804312
24499,72181,54013,62,49.24543288
24500,72201,24218,1024,846.2809917000002
24501,72202,36224,9978,1149.936614
24502,72204,33627,32505,2103.611183
24503,72205,46389,23000,2942.681679
24504,72206,39199,25624,224.53951170000002
24505,72207,71263,10344,3385.924714
24506,72209,33067,32376,1964.443905
24507,72210,51780,14258,281.9848506
24508,72211,58749,21288,2827.842721
24509,72212,77795,12705,1919.18429
24510,72223,87967,19890,332.047879
24511,72227,58421,11462,3039.5120660000002
24512,72301,32412,26069,1380.115411
24513,72311,30865,135,132.2233105
24514,72315,34568,23966,95.14923892
24515,72320,25500,1847,34.74482214
24516,72321,55990,154,111.35213300000001
24517,72322,35047,195,100.308642
24518,72324,34598,1978,15.64762003
24519,72325,51466,43,7.6227619220000005
24520,72326,33976,2267,27.23712034
24521,72327,40308,1732,16.97756256
24522,72328,31992,64,1.183607042
24523,72329,44167,80,5.8343057179999995
24524,72330,32363,756,18.42195039
24525,72331,28145,3184,22.2613754
24526,72332,24716,104,1575.757576
24527,72333,28902,667,10.73590008
24528,72335,28074,20121,126.24149070000001
24529,72338,80260,43,1.4974751869999998
24530,72339,49223,204,28.57142857
24531,72340,27406,90,11.085109
24532,72341,25500,222,10.9580927
24533,72342,29397,5532,61.94016482
24534,72346,22759,697,8.491818857
24535,72347,41238,711,7.513394131
24536,72348,23355,2594,15.81042123
24537,72350,33473,1226,15.82507228
24538,72351,44020,835,127.6173009
24539,72353,28902,114,3.510284518
24540,72354,32501,2470,49.01182634
24541,72355,32007,2768,26.51925233
24542,72358,28125,1690,28.60867063
24543,72359,35047,430,203.7914692
24544,72360,25191,6466,19.93089227
24545,72364,54917,15831,218.2713122
24546,72365,27510,3146,61.42491751
24547,72366,35009,2543,17.38339862
24548,72367,28902,108,1.552014026
24549,72368,35927,1228,8.676973517
24550,72370,30034,8606,75.93417744
24551,72372,28605,1945,15.41961978
24552,72373,21993,1329,11.79289232
24553,72374,35023,876,20.87702574
24554,72376,25874,1977,23.06131019
24555,72377,32768,36,46.57179819
24556,72379,37143,50,0.573776136
24557,72383,35023,53,10.31730582
24558,72384,50880,953,10.30727133
24559,72386,34595,1777,15.18206517
24560,72389,28902,204,3.585930496
24561,72390,25274,9107,248.0322466
24562,72392,27068,481,10.23208322
24563,72394,22866,625,7.587806092
24564,72395,44167,1017,42.25352113
24565,72396,40811,13734,51.30120689
24566,72401,36445,53767,458.6884379
24567,72404,61083,23482,186.3162822
24568,72410,32826,498,7.170832852999999
24569,72411,37438,2294,59.75825779
24570,72412,41669,633,10.09038305
24571,72413,25256,598,15.95645329
24572,72414,34757,443,25.64844836
24573,72415,31239,1346,35.39124947
24574,72416,39598,5783,62.22561763
24575,72417,48535,3568,78.01294385
24576,72419,34757,1748,34.36007312
24577,72421,40060,554,7.29331227
24578,72422,24624,4979,28.39917409
24579,72424,28848,94,68.71345029
24580,72425,41317,446,6.395915792
24581,72426,55990,196,219.7309417
24582,72427,40060,174,11.19186981
24583,72428,23802,95,15.04116529
24584,72429,37643,427,5.546462993
24585,72430,39668,411,15.57644205
24586,72431,29292,401,65.92142035
24587,72432,29493,6462,40.72372526
24588,72433,31934,3067,54.77176941
24589,72434,31886,2108,24.733365399999997
24590,72435,29009,505,6.917997753
24591,72436,39493,942,32.37780986
24592,72437,38328,3272,30.71983175
24593,72438,34004,2574,46.13481978
24594,72440,36809,255,42.79959718
24595,72441,30506,94,361.53846150000004
24596,72442,33288,4886,43.43728886
24597,72443,34405,2986,51.00524401
24598,72444,25256,1821,18.91692551
24599,72445,32826,91,202.22222219999998
24600,72447,34757,1964,35.15492151
24601,72449,25256,213,74.26778243
24602,72450,38922,36033,125.5413367
24603,72453,28848,198,7.09473986
24604,72454,28863,5127,50.39167314
24605,72455,32976,12518,44.16813388
24606,72456,31202,585,12.63089712
24607,72457,35950,132,670.0507614
24608,72458,31814,755,28.96604642
24609,72459,31124,1329,13.36511193
24610,72460,32835,832,13.92119133
24611,72461,32172,3789,20.89595041
24612,72462,25256,408,67.62804575
24613,72464,39767,98,759.6899225
24614,72466,33088,1481,12.00560964
24615,72467,15846,303,9181.818181999999
24616,72469,36198,1124,14.62227946
24617,72470,28848,319,9.469528305
24618,72471,29904,1108,13.18561007
24619,72472,35934,9447,53.644742
24620,72473,29795,2376,41.12363051
24621,72476,26140,7155,35.83394684
24622,72478,32543,390,7.640467048
24623,72479,36557,1489,7.590587468
24624,72482,28983,1241,18.05905208
24625,72501,36362,25099,82.69170579
24626,72512,29403,2234,102.1864422
24627,72513,29327,2856,30.27797214
24628,72515,29759,63,6.454918032999999
24629,72517,29794,487,14.209435999999998
24630,72519,34991,3150,21.16921257
24631,72520,33002,309,12.11717188
24632,72521,32237,4814,38.33412964
24633,72522,35948,405,68.91271057
24634,72523,36796,1091,27.34678531
24635,72524,35838,376,6.702914698
24636,72526,34117,154,27.75274824
24637,72527,34346,583,146.99949569999998
24638,72528,36287,65,16.25812906
24639,72529,32821,4726,240.9994901
24640,72530,35853,1987,17.7864905
24641,72531,34932,800,13.97160272
24642,72532,30038,1712,16.50295453
24643,72533,27802,416,9.677344312999999
24644,72534,36664,1320,21.347133499999998
24645,72536,29411,429,16.89042876
24646,72537,33796,805,28.08988764
24647,72538,29911,432,9.279745666
24648,72539,33002,253,15.32404603
24649,72540,37706,149,8.038845428
24650,72542,30744,3826,24.12145208
24651,72543,33180,12535,110.61693100000001
24652,72544,35370,636,23.03680093
24653,72546,36307,181,46.625450799999996
24654,72550,34578,985,21.39862267
24655,72553,36737,69,196.5811966
24656,72554,32713,2923,18.96155792
24657,72555,26140,182,13.61460203
24658,72556,31425,3375,21.9566462
24659,72560,30899,8754,26.84954867
24660,72561,37706,981,19.19690032
24661,72562,36737,2238,27.12234139
24662,72564,36908,546,18.52291617
24663,72565,29794,999,26.10536218
24664,72566,36204,624,13.27292451
24665,72567,26140,262,22.64672833
24666,72568,36908,1662,35.69817643
24667,72569,30765,468,11.24918876
24668,72571,36908,369,19.99024866
24669,72572,36719,228,16.04390965
24670,72573,34803,278,18.85384876
24671,72576,30066,3868,24.199804800000003
24672,72577,35037,700,16.61563294
24673,72578,29759,212,9.903302658
24674,72579,35755,1287,34.12887828
24675,72581,36077,1030,93.33937472
24676,72583,29759,1679,16.95154825
24677,72584,29745,568,17.871189
24678,72585,29794,216,9.607686149
24679,72587,29394,134,12.85125156
24680,72601,35872,30163,81.68587647
24681,72611,36559,1696,22.23358372
24682,72616,32273,10441,49.77973148
24683,72617,32711,198,5.252407353
24684,72619,35929,1936,416.7922497
24685,72623,38374,648,25.7818095
24686,72624,31388,594,8.730543675
24687,72626,36324,1243,220.39007090000004
24688,72628,24884,803,7.112929942999999
24689,72629,29339,629,14.39589866
24690,72630,34555,197,232.0376914
24691,72631,39360,3709,77.7079405
24692,72632,30888,4449,44.82122888
24693,72633,36094,1833,19.39169532
24694,72634,37839,4670,36.39963211
24695,72635,36324,3624,124.25000859999999
24696,72636,28283,24,81.08108108
24697,72638,35830,7186,38.293269099999996
24698,72639,31920,683,10.70029767
24699,72640,29205,385,17.31582261
24700,72641,27492,2585,18.77024064
24701,72642,38374,1979,230.8410125
24702,72644,34509,2253,26.28662101
24703,72645,27777,1867,10.83197958
24704,72648,31674,716,16.02614321
24705,72650,30597,4362,16.25895044
24706,72651,37692,1206,163.28188459999998
24707,72653,36192,28560,128.7553648
24708,72655,24884,457,4.822964487
24709,72658,32711,1685,22.59773352
24710,72660,43389,524,30.53435115
24711,72661,35929,580,22.54528493
24712,72662,44795,2986,25.43527889
24713,72663,27802,361,15.91430083
24714,72666,24884,275,15.35883831
24715,72668,35929,521,18.61911229
24716,72669,28283,107,62.5
24717,72670,28244,99,5.876068376
24718,72672,26941,279,39.70399886
24719,72675,28741,1399,8.09925202
24720,72677,26019,525,620.5673759
24721,72679,28850,48,6.825938567000001
24722,72680,27880,807,21.6673379
24723,72682,32147,194,13.50692752
24724,72683,24884,211,20.49538611
24725,72685,31695,1365,26.67213787
24726,72686,28283,182,6.352752278
24727,72687,30709,6461,23.10817674
24728,72701,37482,39782,314.33808999999997
24729,72703,45857,28261,632.3503088
24730,72704,51800,21336,280.6371421
24731,72712,55306,40933,409.3054417
24732,72714,61031,11880,626.8467708
24733,72715,57756,15051,527.4390244
24734,72717,40140,1071,23.99462305
24735,72718,68214,1465,225.34994619999998
24736,72719,60349,8975,1055.013518
24737,72721,39861,391,8.811069046
24738,72722,46288,3138,74.06708051
24739,72727,49694,5658,36.40270736
24740,72729,40048,280,22.88703613
24741,72730,44215,7585,366.4251208
24742,72732,49094,4716,55.39827791
24743,72734,43962,7322,89.75899184
24744,72736,48065,6208,70.03768136
24745,72738,40026,2419,28.34510962
24746,72739,52598,473,91.96966751
24747,72740,35211,9543,25.86255959
24748,72742,34078,545,7.257570512000001
24749,72744,41964,5343,67.61921636
24750,72745,55480,11376,344.82131489999995
24751,72747,40750,152,27.225506
24752,72749,40048,84,63.78132118
24753,72751,48439,6434,259.0281412
24754,72752,34255,293,2.457167297
24755,72753,42373,7936,88.61890298
24756,72756,42656,38455,275.9934832
24757,72758,65527,33487,1101.473587
24758,72760,36875,342,9.767521562999999
24759,72761,39835,21211,185.9863564
24760,72762,53777,35342,590.1250647
24761,72764,43667,50230,806.5318967999999
24762,72768,42028,1306,34.65110109
24763,72769,42680,1162,28.553876399999996
24764,72773,42506,953,30.76376784
24765,72774,45529,6121,52.39954115
24766,72776,35393,574,9.345185764
24767,72801,34558,18685,2297.71274
24768,72802,45059,20973,155.8612387
24769,72821,27946,2048,55.79013321
24770,72823,38090,6765,57.48200766
24771,72824,38150,1876,23.24112043
24772,72826,46190,47,156.1461794
24773,72827,32188,187,4.7931511769999995
24774,72828,32188,114,5.5029928560000005
24775,72830,29754,14896,113.4872807
24776,72832,25390,923,111.9059166
24777,72833,36193,4384,24.27867309
24778,72834,38339,10565,67.73868831
24779,72835,40476,923,17.97573373
24780,72837,39976,7845,33.65046411
24781,72838,32188,115,6.216552246
24782,72839,33737,242,1.621386218
24783,72840,25625,2149,41.07337398
24784,72841,31477,227,4.406569088
24785,72842,36540,1478,15.69868717
24786,72843,31854,2274,10.73999207
24787,72845,31620,1216,105.26315790000001
24788,72846,31825,3913,40.64736618
24789,72847,41705,2850,65.7318142
24790,72851,40476,572,12.28627889
24791,72852,33398,315,3.717384378
24792,72853,34447,2217,36.61436829
24793,72854,32315,703,4.871862396
24794,72855,34518,6314,34.92527076
24795,72856,25194,464,3.57723828
24796,72857,30984,1430,4.392080741
24797,72858,43431,3178,126.4976317
24798,72860,32188,375,10.59980779
24799,72863,40290,1582,30.51991897
24800,72865,39399,1366,48.7700382
24801,72901,30516,21591,2459.671907
24802,72903,43626,26148,1560.236291
24803,72904,29662,21893,1668.546605
24804,72908,50960,13378,1648.9584619999998
24805,72916,48969,7131,206.0149073
24806,72921,42169,13787,160.56413480000003
24807,72923,45927,4735,630.8286704
24808,72926,31477,545,6.572362312
24809,72927,39007,8701,28.03373972
24810,72928,41399,755,32.31328911
24811,72930,41399,320,11.14710698
24812,72932,42500,1597,85.03727370000001
24813,72933,43457,4999,43.82665720000001
24814,72934,41271,1047,15.20432169
24815,72935,42581,577,176.2370189
24816,72936,49726,14527,165.2184792
24817,72937,47222,3858,59.64288475
24818,72938,42212,1391,27.74951623
24819,72940,47854,2515,57.01137961
24820,72941,50366,5251,97.62763544
24821,72943,41402,2646,26.80335093
24822,72944,45613,2919,36.90405452
24823,72945,42212,314,461.08663729999995
24824,72946,40189,3654,38.02962022
24825,72947,39425,4433,34.98429534
24826,72948,42500,518,8.403906681
24827,72949,31872,10177,29.810131400000003
24828,72950,31477,409,3.031560846
24829,72951,39311,988,59.11919579
24830,72952,44793,2945,57.65240202
24831,72955,42500,438,35.22599324
24832,72956,39775,34074,323.25513
24833,72958,34268,8117,23.33805826
24834,72959,41906,2786,15.58121976
24835,73002,38512,1062,22.70686337
24836,73003,54814,20617,2730.728477
24837,73004,60495,857,17.33063701
24838,73005,32561,9541,61.81405896
24839,73006,39646,3718,21.21310671
24840,73007,81231,2178,53.39805825
24841,73008,41422,19800,2540.089801
24842,73009,42154,1264,15.85052354
24843,73010,54871,17563,97.08034846
24844,73011,38512,416,8.007083189
24845,73012,86656,25851,723.8945982999999
24846,73013,72051,43933,1500.341507
24847,73014,49306,1431,9.689869989
24848,73015,33109,2877,13.12907289
24849,73016,62228,1850,29.10544036
24850,73017,42515,1780,23.36264602
24851,73018,38128,19936,126.55768929999999
24852,73019,6574,0,0.0
24853,73020,62707,20810,344.0920665
24854,73021,51333,352,5.474935062999999
24855,73024,52573,637,14.2057492
24856,73025,99919,11579,219.98670090000002
24857,73026,57241,10437,97.47282304
24858,73027,50608,1493,18.51737011
24859,73028,37789,3454,23.80788266
24860,73029,39846,1818,36.74211803
24861,73030,40872,4464,23.40199106
24862,73032,40775,222,109.0909091
24863,73033,42270,387,59.11104323
24864,73034,71516,39872,736.0395784
24865,73036,46721,18595,101.4280104
24866,73038,35951,2032,13.59197324
24867,73040,38693,1976,8.439034807
24868,73041,41270,366,3.491766681
24869,73042,42493,1073,10.08070199
24870,73043,51828,125,6.518224957
24871,73044,44553,20226,76.86169
24872,73045,53439,10378,156.78395
24873,73047,43658,4774,31.59497022
24874,73048,40825,2020,10.79671181
24875,73049,60075,5910,96.33879959999999
24876,73050,43355,1370,853.0510585000001
24877,73051,41021,10264,80.02806908
24878,73052,43675,6315,30.66248446
24879,73053,42717,745,9.909550412
24880,73054,53089,4189,45.83201129
24881,73055,48162,9942,39.28200306
24882,73056,40058,441,3.894039735
24883,73057,36099,2384,27.16220989
24884,73058,43355,332,8.065299777
24885,73059,45244,2924,17.42197648
24886,73061,50332,1596,14.2004253
24887,73062,41954,1396,5.555091305
24888,73063,42604,691,6.4380881389999995
24889,73064,63423,20611,407.77524980000004
24890,73065,68504,6546,127.68945670000001
24891,73066,42409,417,501.8050541999999
24892,73067,41687,2161,17.29367232
24893,73068,45230,11707,185.8135991
24894,73069,38614,23912,1509.691268
24895,73071,42129,36711,1506.154099
24896,73072,50099,42797,812.4418627
24897,73073,45711,541,4.67225149
24898,73074,44625,1190,29.90400563
24899,73075,37878,9519,69.25981708
24900,73077,35259,7135,26.47102471
24901,73078,81289,7786,118.4687015
24902,73079,54760,643,8.571961819
24903,73080,46864,9276,85.63515509999999
24904,73082,38624,2980,19.57911473
24905,73084,34024,6518,385.8859748
24906,73086,40355,8345,46.98787718
24907,73089,57133,11522,109.4674837
24908,73090,58227,1198,19.85350171
24909,73092,46560,908,16.09957623
24910,73093,56723,2612,49.53818727
24911,73095,43861,1895,27.14316408
24912,73096,44417,13037,65.38966967
24913,73097,60139,187,240.97938140000002
24914,73098,36159,4227,31.00746761
24915,73099,61711,57492,474.00836019999997
24916,73102,35294,3858,4865.069357
24917,73103,48692,4315,3688.034188
24918,73104,20591,1664,1097.62533
24919,73105,35761,5210,1171.049674
24920,73106,33739,13581,4332.057416
24921,73107,37011,26561,3392.642739
24922,73108,25482,15350,2042.581504
24923,73109,28435,20594,3794.0309509999997
24924,73110,38679,32666,3059.4736350000003
24925,73111,24933,11781,1367.1811539999999
24926,73112,38240,30943,4015.4425119999996
24927,73114,35273,17422,1854.3906329999998
24928,73115,40471,20541,3467.4206619999995
24929,73116,66665,9241,1699.963208
24930,73117,20730,5191,800.9566424999999
24931,73118,42814,13571,2730.583501
24932,73119,27576,31347,5161.699325
24933,73120,49560,34824,3144.947169
24934,73121,49579,3053,304.1745541
24935,73122,38449,13164,3973.4379719999997
24936,73127,36471,24077,1983.605207
24937,73128,58004,4200,635.978195
24938,73129,25622,20126,1599.586711
24939,73130,50840,19439,1953.275723
24940,73131,61739,3145,261.6037265
24941,73132,44225,26432,3536.053512
24942,73134,67264,4312,1044.0677970000002
24943,73135,45016,20529,1771.2683350000002
24944,73139,38773,17253,3939.041096
24945,73141,34562,2727,253.74523119999998
24946,73142,63165,10707,1094.897229
24947,73145,32328,2859,490.73120489999997
24948,73149,34174,4643,884.3809524000001
24949,73150,66961,4609,243.3731123
24950,73151,127404,1446,500.86595080000006
24951,73159,44436,30350,2478.3602809999998
24952,73160,55588,53666,2389.1906329999997
24953,73162,72427,27758,3986.500072
24954,73165,65727,5809,145.31582240000003
24955,73169,62328,1782,268.17155759999997
24956,73170,76092,35343,1686.4532140000001
24957,73173,82250,1299,80.00246351
24958,73179,61109,3082,250.77298619999996
24959,73401,40071,34927,106.2053195
24960,73425,41660,84,60.78147612
24961,73430,42750,1176,12.91328553
24962,73432,37688,974,16.47580222
24963,73433,36946,2761,16.77929844
24964,73434,41358,699,7.051275585
24965,73437,39750,107,8.272769445
24966,73438,32219,3708,42.75534442
24967,73439,45444,7400,57.79398786
24968,73440,46346,398,34.11038738
24969,73441,42750,165,44.72756845
24970,73442,41941,428,5.313140091
24971,73443,50486,3585,68.0523918
24972,73444,40124,156,3.84028359
24973,73446,38299,8042,34.86093772
24974,73447,38058,1205,13.267418300000003
24975,73448,41096,5784,26.98554146
24976,73449,37250,2987,79.42670248
24977,73450,36301,1248,13.285217000000001
24978,73453,45829,661,9.35743711
24979,73455,38058,673,74.13527209
24980,73456,35712,2082,8.156261752999999
24981,73458,39750,952,9.060712484
24982,73459,47024,1132,32.59054529
24983,73460,31276,4747,29.58148462
24984,73461,37600,795,13.08857425
24985,73463,38216,3501,17.18585861
24986,73481,40572,978,12.90867574
24987,73487,39759,232,20.19147084
24988,73491,44016,721,41.64019636
24989,73501,38168,20935,178.4192405
24990,73503,12030,10996,130.440456
24991,73505,46836,49809,901.3898439999999
24992,73507,45883,22847,111.93748319999999
24993,73520,31056,149,14.05792999
24994,73521,45028,21636,117.72451509999999
24995,73526,49538,2133,25.98905852
24996,73527,47583,5184,63.41284404
24997,73528,53172,680,7.872192637
24998,73529,42419,5344,24.61436421
24999,73530,38125,442,3.304524657
25000,73531,39185,401,5.047834844
25001,73532,30575,600,4.26196903
25002,73533,42875,28434,85.66986641
25003,73537,30644,643,3.625844433
25004,73538,52351,4675,58.44042202
25005,73539,57163,218,3.030935002
25006,73540,58821,439,7.917042381
25007,73541,49595,3106,37.20206013
25008,73542,32384,4659,14.02996311
25009,73543,58764,1859,26.75436072
25010,73544,31679,268,2.078840814
25011,73546,36467,1232,9.141025546
25012,73547,38713,2319,18.98283441
25013,73548,37026,519,10.22176705
25014,73549,57163,296,3.9976770260000003
25015,73550,31679,2512,11.69084419
25016,73551,38125,65,5.926331145
25017,73552,45080,1612,14.13675469
25018,73553,36467,46,1.065579467
25019,73554,32422,3614,8.902486489
25020,73555,38125,214,10.7917297
25021,73556,42552,166,115.11789180000001
25022,73557,54447,427,183.1831832
25023,73559,28948,540,5.154983628
25024,73560,30565,829,6.192158591
25025,73562,39166,772,7.566253724
25026,73564,29861,551,2.8925251060000003
25027,73565,34505,1092,5.540362965
25028,73566,28735,1674,15.077277800000003
25029,73567,49560,860,186.51051830000003
25030,73568,38959,1182,12.91831515
25031,73569,34546,537,7.244714866
25032,73570,24693,1128,9.105880074
25033,73571,31679,87,0.6948826290000001
25034,73572,47664,3699,13.38021291
25035,73573,31213,2551,11.92713739
25036,73601,38928,10299,76.94721506
25037,73620,46575,1194,9.651994665
25038,73622,41122,266,4.928755397
25039,73624,38942,2142,211.82753160000001
25040,73625,44113,554,4.142737497
25041,73626,39569,1136,9.832007686
25042,73627,40595,628,6.197205337000001
25043,73628,48917,1583,4.262423092
25044,73632,47108,3433,16.95677085
25045,73638,48917,142,1.044240499
25046,73639,43616,602,4.071363839
25047,73641,40112,762,17.88438519
25048,73642,48917,187,1.9220490890000002
25049,73644,49943,14147,74.17602584
25050,73645,40167,1538,5.365128756
25051,73646,48371,384,3.34296758
25052,73647,40184,519,4.813042511
25053,73650,47971,1020,5.3009042719999995
25054,73651,33219,4268,20.41558243
25055,73654,46379,866,2.542579397
25056,73655,28672,864,5.4742097560000005
25057,73658,42448,260,3.177746
25058,73659,45972,160,1.1011169459999999
25059,73660,48917,430,3.4125088289999996
25060,73661,42087,420,6.229882671
25061,73662,41646,6093,15.67488443
25062,73663,42436,1332,9.829532876
25063,73664,40121,1184,9.065919341
25064,73666,48917,180,2.38186606
25065,73667,44707,517,3.3914093039999997
25066,73669,44006,1675,12.16633376
25067,73673,39001,319,2.543940796
25068,73701,33676,24808,170.9010747
25069,73703,50635,27951,246.4141196
25070,73705,48333,267,604.0723982000001
25071,73716,41447,510,4.0388681669999995
25072,73717,47292,6846,10.41701537
25073,73718,46272,501,7.016610179
25074,73719,42443,83,1.8902300159999998
25075,73720,48679,265,4.597741033999999
25076,73722,42443,427,2.520333841
25077,73724,36291,1190,7.779760854
25078,73726,41051,472,4.440012793
25079,73727,55004,267,7.045226661
25080,73728,45076,1861,8.155877622
25081,73729,45979,578,10.10701546
25082,73730,48679,734,12.80240001
25083,73731,42455,171,4.516520958
25084,73733,46229,221,4.288847057
25085,73734,49078,1067,10.28562615
25086,73735,48664,684,19.35374342
25087,73736,34924,356,6.424949016
25088,73737,48610,3367,10.39364342
25089,73738,55941,1134,11.0309138
25090,73739,41882,369,7.588220777999999
25091,73741,40882,1614,15.21952323
25092,73742,46406,3824,16.40962263
25093,73743,56250,122,21.95824334
25094,73744,52292,267,2.934872218
25095,73746,42455,37,72.54901961
25096,73747,41607,285,6.8087342920000005
25097,73749,42362,448,5.661354933999999
25098,73750,49024,7025,26.43640962
25099,73753,56250,468,7.192807192999999
25100,73754,42924,1078,29.51968892
25101,73755,36660,905,12.26952278
25102,73756,50650,352,4.276255846000001
25103,73757,50216,178,5.137233398
25104,73758,41684,197,2.094229706
25105,73759,41618,1468,3.862893591
25106,73760,46109,470,7.897434174
25107,73761,44041,395,3.900810776
25108,73762,58743,2156,11.47028154
25109,73763,50336,1623,8.143175387000001
25110,73764,51111,144,2.895112487
25111,73766,43407,1096,7.17512275
25112,73768,46109,1568,11.9629819
25113,73771,41715,495,3.6655262810000004
25114,73772,41925,6119,25.04174306
25115,73773,48673,1744,16.40454511
25116,73801,47278,15228,31.75304853
25117,73832,42969,929,2.027963632
25118,73834,49000,1643,4.027266778
25119,73835,36466,309,2.225888014
25120,73838,41969,462,3.210473649
25121,73840,47052,691,3.9882257880000003
25122,73841,64586,1482,39.26347861
25123,73842,50968,494,1.132450908
25124,73843,43054,883,2.7550787989999996
25125,73844,50608,269,0.791458137
25126,73848,39593,2156,3.54225403
25127,73851,38124,80,1.6276041669999999
25128,73852,47017,2051,5.046391867
25129,73853,65288,379,2.8798079110000003
25130,73855,37359,106,0.784307922
25131,73857,65288,623,9.865243622000001
25132,73858,43057,1666,6.707059321
25133,73859,38254,1459,7.733898754
25134,73860,42413,1337,3.95714328
25135,73901,40484,156,12.5120308
25136,73931,49926,510,1.985950375
25137,73932,43897,2092,3.763645915
25138,73933,33952,1697,1.631199061
25139,73937,33125,173,0.9874091070000001
25140,73938,53405,781,3.941359037
25141,73939,50070,1695,5.096426188
25142,73942,45151,12953,20.77802499
25143,73944,51109,388,1.7364218969999998
25144,73945,42045,2889,7.485988065
25145,73946,33125,45,0.250357455
25146,73947,33125,472,1.4292808780000001
25147,73949,92237,1278,2.433182671
25148,73950,52630,1736,7.956769442000001
25149,73951,40484,1141,11.90538299
25150,74001,42648,367,61.15647392
25151,74002,42340,2333,16.14789897
25152,74003,36593,14249,116.81135900000001
25153,74006,55053,25750,289.9317675
25154,74008,68795,22461,283.5340453
25155,74010,34750,10501,31.95036907
25156,74011,67689,25448,1075.4796720000002
25157,74012,64511,57526,2322.875025
25158,74014,67260,34579,328.5415677
25159,74015,55219,8064,141.5705483
25160,74016,40128,6005,40.08945858
25161,74017,46585,28057,194.36247
25162,74019,67241,17648,160.15681719999998
25163,74020,41462,7294,106.95955659999998
25164,74021,61300,17359,252.0106849
25165,74022,42198,1760,14.87566983
25166,74023,39864,11741,66.71098535
25167,74026,44095,896,366.6121113
25168,74027,50591,1015,11.01345486
25169,74028,41042,1881,18.49830358
25170,74029,32366,5128,99.02863874
25171,74030,33502,3864,56.03817093
25172,74032,45435,2219,21.50402171
25173,74033,59934,10163,853.7466398
25174,74034,38520,150,46.54049023
