BUYER_ZIP,BUYER_COUNTY,BUYER_CITY,BUYER_STATE,COUNT
74066,CREEK,SAPULPA,OK,5578
53511,ROCK,BELOIT,WI,5574
10003,NEW YORK,NEW YORK,NY,5573
7728,MONMOUTH,FREEHOLD,NJ,5571
54401,MARATHON,WAUSAU,WI,5570
21222,BALTIMORE,BALTIMORE,MD,5564
93901,MONTEREY,SALINAS,CA,5563
73034,OKLAHOMA,EDMOND,OK,5553
42431,HOPKINS,MADISONVILLE,KY,5552
77573,GALVESTON,LEAGUE CITY,TX,5551
32765,SEMINOLE,OVIEDO,FL,5548
94550,ALAMEDA,LIVERMORE,CA,5548
33563,HILLSBOROUGH,PLANT CITY,FL,5546
28001,STANLY,ALBEMARLE,NC,5545
11763,SUFFOLK,MEDFORD,NY,5541
11235,KINGS,BROOKLYN,NY,5540
51503,POTTAWATTAMIE,COUNCIL BLUFFS,IA,5540
38024,DYER,DYERSBURG,TN,5539
14226,ERIE,AMHERST,NY,5538
17601,LANCASTER,LANCASTER,PA,5533
97756,DESCHUTES,REDMOND,OR,5532
62702,SANGAMON,SPRINGFIELD,IL,5529
72076,PULASKI,JACKSONVILLE,AR,5525
99701,FAIRBANKS NORTH STAR,FAIRBANKS,AK,5519
37172,ROBERTSON,SPRINGFIELD,TN,5519
80013,ARAPAHOE,AURORA,CO,5516
65802,GREENE,SPRINGFIELD,MO,5515
30120,BARTOW,CARTERSVILLE,GA,5515
97330,BENTON,CORVALLIS,OR,5515
86301,YAVAPAI,PRESCOTT,AZ,5513
28352,SCOTLAND,LAURINBURG,NC,5506
29607,GREENVILLE,GREENVILLE,SC,5499
15237,ALLEGHENY,PITTSBURGH,PA,5498
71201,OUACHITA,MONROE,LA,5495
23112,CHESTERFIELD,MIDLOTHIAN,VA,5494
11784,SUFFOLK,SELDEN,NY,5490
98034,KING,KIRKLAND,WA,5489
95821,SACRAMENTO,SACRAMENTO,CA,5488
40004,NELSON,BARDSTOWN,KY,5486
32714,SEMINOLE,ALTAMONTE SPRINGS,FL,5486
48152,WAYNE,LIVONIA,MI,5485
47129,CLARK,CLARKSVILLE,IN,5483
6790,LITCHFIELD,TORRINGTON,CT,5483
70065,JEFFERSON,KENNER,LA,5481
76710,MCLENNAN,WACO,TX,5479
48328,OAKLAND,WATERFORD,MI,5475
74804,POTTAWATOMIE,SHAWNEE,OK,5469
40965,BELL,MIDDLESBORO,KY,5466
45840,HANCOCK,FINDLAY,OH,5463
46151,MORGAN,MARTINSVILLE,IN,5459
4210,ANDROSCOGGIN,AUBURN,ME,5457
80134,DOUGLAS,PARKER,CO,5455
80907,EL PASO,COLORADO SPRINGS,CO,5452
43302,MARION,MARION,OH,5451
34684,PINELLAS,PALM HARBOR,FL,5451
34748,LAKE,LEESBURG,FL,5449
84102,SALT LAKE,SALT LAKE CITY,UT,5448
26554,MARION,FAIRMONT,WV,5445
54935,FOND DU LAC,FOND DU LAC,WI,5444
97015,CLACKAMAS,CLACKAMAS,OR,5438
35661,COLBERT,MUSCLE SHOALS,AL,5438
32055,COLUMBIA,LAKE CITY,FL,5435
27858,PITT,GREENVILLE,NC,5434
19111,PHILADELPHIA,PHILADELPHIA,PA,5432
81004,PUEBLO,PUEBLO,CO,5421
27529,WAKE,GARNER,NC,5419
19020,BUCKS,BENSALEM,PA,5418
30224,SPALDING,GRIFFIN,GA,5416
87124,SANDOVAL,RIO RANCHO,NM,5415
21014,HARFORD,BEL AIR,MD,5415
66762,CRAWFORD,PITTSBURG,KS,5413
48640,MIDLAND,MIDLAND,MI,5410
33615,HILLSBOROUGH,TAMPA,FL,5409
39120,ADAMS,NATCHEZ,MS,5409
29483,DORCHESTER,SUMMERVILLE,SC,5407
63031,SAINT LOUIS,FLORISSANT,MO,5407
32174,VOLUSIA,ORMOND BEACH,FL,5406
85635,COCHISE,SIERRA VISTA,AZ,5405
98366,KITSAP,PORT ORCHARD,WA,5405
71291,OUACHITA,WEST MONROE,LA,5403
92024,SAN DIEGO,ENCINITAS,CA,5402
38301,MADISON,JACKSON,TN,5400
85711,PIMA,TUCSON,AZ,5400
11375,QUEENS,FOREST HILLS,NY,5400
66048,LEAVENWORTH,LEAVENWORTH,KS,5400
80909,EL PASO,COLORADO SPRINGS,CO,5397
37748,ROANE,HARRIMAN,TN,5393
76903,TOM GREEN,SAN ANGELO,TX,5392
30907,COLUMBIA,MARTINEZ,GA,5390
15701,INDIANA,INDIANA,PA,5389
63028,JEFFERSON,FESTUS,MO,5387
44601,STARK,ALLIANCE,OH,5387
46112,HENDRICKS,BROWNSBURG,IN,5382
78130,COMAL,NEW BRAUNFELS,TX,5382
98902,YAKIMA,YAKIMA,WA,5381
48197,WASHTENAW,YPSILANTI,MI,5380
29445,BERKELEY,GOOSE CREEK,SC,5380
46123,HENDRICKS,AVON,IN,5379
73112,OKLAHOMA,OKLAHOMA CITY,OK,5373
95207,SAN JOAQUIN,STOCKTON,CA,5371
32256,DUVAL,JACKSONVILLE,FL,5359
53095,WASHINGTON,WEST BEND,WI,5358
85016,MARICOPA,PHOENIX,AZ,5354
10314,RICHMOND,STATEN ISLAND,NY,5354
28602,CATAWBA,HICKORY,NC,5354
76116,TARRANT,FORT WORTH,TX,5350
11209,KINGS,BROOKLYN,NY,5346
20186,FAUQUIER,WARRENTON,VA,5344
29577,HORRY,MYRTLE BEACH,SC,5344
8081,CAMDEN,SICKLERVILLE,NJ,5340
21228,BALTIMORE,BALTIMORE,MD,5340
89436,WASHOE,SPARKS,NV,5336
74006,WASHINGTON,BARTLESVILLE,OK,5336
77070,HARRIS,HOUSTON,TX,5335
27360,DAVIDSON,THOMASVILLE,NC,5335
30161,FLOYD,ROME,GA,5335
78028,KERR,KERRVILLE,TX,5335
84010,DAVIS,BOUNTIFUL,UT,5331
78745,TRAVIS,AUSTIN,TX,5330
45503,CLARK,SPRINGFIELD,OH,5321
37643,CARTER,ELIZABETHTON,TN,5317
40403,MADISON,BEREA,KY,5312
42501,PULASKI,SOMERSET,KY,5312
31210,BIBB,MACON,GA,5310
23831,CHESTERFIELD,CHESTER,VA,5306
28752,MCDOWELL,MARION,NC,5304
79924,EL PASO,EL PASO,TX,5300
44004,ASHTABULA,ASHTABULA,OH,5296
28052,GASTON,GASTONIA,NC,5295
27511,WAKE,CARY,NC,5295
37091,MARSHALL,LEWISBURG,TN,5286
93301,KERN,BAKERSFIELD,CA,5283
37115,DAVIDSON,MADISON,TN,5280
84074,TOOELE,TOOELE,UT,5280
44720,STARK,NORTH CANTON,OH,5280
62704,SANGAMON,SPRINGFIELD,IL,5275
32703,ORANGE,APOPKA,FL,5268
27292,DAVIDSON,LEXINGTON,NC,5266
28328,SAMPSON,CLINTON,NC,5266
14075,ERIE,HAMBURG,NY,5264
97302,MARION,SALEM,OR,5261
70809,EAST BATON ROUGE,BATON ROUGE,LA,5259
15650,WESTMORELAND,LATROBE,PA,5259
49221,LENAWEE,ADRIAN,MI,5258
37130,RUTHERFORD,MURFREESBORO,TN,5255
31093,HOUSTON,WARNER ROBINS,GA,5255
75801,ANDERSON,PALESTINE,TX,5255
13502,ONEIDA,UTICA,NY,5250
75070,COLLIN,MCKINNEY,TX,5250
35758,MADISON,MADISON,AL,5244
11757,SUFFOLK,LINDENHURST,NY,5243
43224,FRANKLIN,COLUMBUS,OH,5240
74112,TULSA,TULSA,OK,5240
89048,NYE,PAHRUMP,NV,5239
71730,UNION,EL DORADO,AR,5239
37055,DICKSON,DICKSON,TN,5237
95501,HUMBOLDT,EUREKA,CA,5232
73069,CLEVELAND,NORMAN,OK,5231
30214,FAYETTE,FAYETTEVILLE,GA,5228
29732,YORK,ROCK HILL,SC,5227
48185,WAYNE,WESTLAND,MI,5227
32792,ORANGE,WINTER PARK,FL,5225
59404,CASCADE,GREAT FALLS,MT,5220
34741,OSCEOLA,KISSIMMEE,FL,5219
32137,FLAGLER,PALM COAST,FL,5219
78247,BEXAR,SAN ANTONIO,TX,5218
92677,ORANGE,LAGUNA NIGUEL,CA,5215
25401,BERKELEY,MARTINSBURG,WV,5215
95210,SAN JOAQUIN,STOCKTON,CA,5215
13045,CORTLAND,CORTLAND,NY,5212
36535,BALDWIN,FOLEY,AL,5211
10461,BRONX,BRONX,NY,5211
30909,RICHMOND,AUGUSTA,GA,5210
85234,MARICOPA,GILBERT,AZ,5210
28607,WATAUGA,BOONE,NC,5209
71303,RAPIDES,ALEXANDRIA,LA,5201
29803,AIKEN,AIKEN,SC,5201
73159,OKLAHOMA,OKLAHOMA CITY,OK,5194
84084,SALT LAKE,WEST JORDAN,UT,5191
37849,KNOX,POWELL,TN,5191
37160,BEDFORD,SHELBYVILLE,TN,5183
75231,DALLAS,DALLAS,TX,5181
22980,WAYNESBORO CITY,WAYNESBORO,VA,5180
75503,BOWIE,TEXARKANA,TX,5174
46131,JOHNSON,FRANKLIN,IN,5173
49601,WEXFORD,CADILLAC,MI,5172
31061,BALDWIN,MILLEDGEVILLE,GA,5171
76051,TARRANT,GRAPEVINE,TX,5171
66614,SHAWNEE,TOPEKA,KS,5166
74601,KAY,PONCA CITY,OK,5161
65536,LACLEDE,LEBANON,MO,5159
98684,CLARK,VANCOUVER,WA,5159
78664,WILLIAMSON,ROUND ROCK,TX,5155
62948,WILLIAMSON,HERRIN,IL,5154
30263,COWETA,NEWNAN,GA,5153
53208,MILWAUKEE,MILWAUKEE,WI,5152
2919,PROVIDENCE,JOHNSTON,RI,5151
39180,WARREN,VICKSBURG,MS,5150
85120,PINAL,APACHE JUNCTION,AZ,5149
39429,MARION,COLUMBIA,MS,5148
74146,TULSA,TULSA,OK,5141
77802,BRAZOS,BRYAN,TX,5139
37919,KNOX,KNOXVILLE,TN,5136
74801,POTTAWATOMIE,SHAWNEE,OK,5131
30004,FULTON,ALPHARETTA,GA,5129
13219,ONONDAGA,SYRACUSE,NY,5127
30096,GWINNETT,DULUTH,GA,5124
11214,KINGS,BROOKLYN,NY,5123
35023,JEFFERSON,HUEYTOWN,AL,5119
46013,MADISON,ANDERSON,IN,5118
97838,UMATILLA,HERMISTON,OR,5118
37745,GREENE,GREENEVILLE,TN,5116
28205,MECKLENBURG,CHARLOTTE,NC,5108
94114,SAN FRANCISCO,SAN FRANCISCO,CA,5105
76033,JOHNSON,CLEBURNE,TX,5104
70006,JEFFERSON,METAIRIE,LA,5102
92835,ORANGE,FULLERTON,CA,5100
98362,CLALLAM,PORT ANGELES,WA,5096
29020,KERSHAW,CAMDEN,SC,5095
93726,FRESNO,FRESNO,CA,5094
14020,GENESEE,BATAVIA,NY,5091
48912,INGHAM,LANSING,MI,5090
37841,SCOTT,ONEIDA,TN,5090
17331,YORK,HANOVER,PA,5090
61108,WINNEBAGO,ROCKFORD,IL,5087
89701,CARSON CITY,CARSON CITY,NV,5086
53132,MILWAUKEE,FRANKLIN,WI,5084
92553,RIVERSIDE,MORENO VALLEY,CA,5079
73018,GRADY,CHICKASHA,OK,5078
47710,VANDERBURGH,EVANSVILLE,IN,5075
75149,DALLAS,MESQUITE,TX,5072
75052,DALLAS,GRAND PRAIRIE,TX,5072
99301,FRANKLIN,PASCO,WA,5066
68137,DOUGLAS,OMAHA,NE,5066
14616,MONROE,ROCHESTER,NY,5063
4330,KENNEBEC,AUGUSTA,ME,5063
71111,BOSSIER,BOSSIER CITY,LA,5060
34601,HERNANDO,BROOKSVILLE,FL,5059
84047,SALT LAKE,MIDVALE,UT,5057
53188,WAUKESHA,WAUKESHA,WI,5054
93274,TULARE,TULARE,CA,5052
37110,WARREN,MCMINNVILLE,TN,5051
27408,GUILFORD,GREENSBORO,NC,5050
93230,KINGS,HANFORD,CA,5049
13820,OTSEGO,ONEONTA,NY,5046
30080,COBB,SMYRNA,GA,5046
30125,POLK,CEDARTOWN,GA,5043
85201,MARICOPA,MESA,AZ,5042
12601,DUTCHESS,POUGHKEEPSIE,NY,5040
58103,CASS,FARGO,ND,5035
32162,SUMTER,THE VILLAGES,FL,5035
39232,RANKIN,FLOWOOD,MS,5033
39402,FORREST,HATTIESBURG,MS,5032
38017,SHELBY,COLLIERVILLE,TN,5031
80538,LARIMER,LOVELAND,CO,5031
37857,HAWKINS,ROGERSVILLE,TN,5030
63379,LINCOLN,TROY,MO,5026
78681,WILLIAMSON,ROUND ROCK,TX,5024
44035,LORAIN,ELYRIA,OH,5023
15235,ALLEGHENY,PITTSBURGH,PA,5022
48446,LAPEER,LAPEER,MI,5021
93551,LOS ANGELES,PALMDALE,CA,5020
16148,MERCER,HERMITAGE,PA,5017
14580,MONROE,WEBSTER,NY,5017
92404,SAN BERNARDINO,SAN BERNARDINO,CA,5013
95966,BUTTE,OROVILLE,CA,5010
97355,LINN,LEBANON,OR,5009
85284,MARICOPA,TEMPE,AZ,5008
39648,PIKE,MCCOMB,MS,5006
84067,WEBER,ROY,UT,5005
8332,CUMBERLAND,MILLVILLE,NJ,5002
46544,ST JOSEPH,MISHAWAKA,IN,5001
80631,WELD,GREELEY,CO,5001
28304,CUMBERLAND,FAYETTEVILLE,NC,4999
21224,BALTIMORE CITY,BALTIMORE,MD,4995
60714,COOK,NILES,IL,4994
29440,GEORGETOWN,GEORGETOWN,SC,4990
78223,BEXAR,SAN ANTONIO,TX,4988
95376,SAN JOAQUIN,TRACY,CA,4985
80918,EL PASO,COLORADO SPRINGS,CO,4984
39601,LINCOLN,BROOKHAVEN,MS,4983
30180,CARROLL,VILLA RICA,GA,4982
97128,YAMHILL,MCMINNVILLE,OR,4981
6606,FAIRFIELD,BRIDGEPORT,CT,4981
84106,SALT LAKE,SALT LAKE CITY,UT,4978
98201,SNOHOMISH,EVERETT,WA,4976
88220,EDDY,CARLSBAD,NM,4974
54220,MANITOWOC,MANITOWOC,WI,4973
28734,MACON,FRANKLIN,NC,4973
43113,PICKAWAY,CIRCLEVILLE,OH,4971
13090,ONONDAGA,LIVERPOOL,NY,4969
30060,COBB,MARIETTA,GA,4969
34698,PINELLAS,DUNEDIN,FL,4963
68134,DOUGLAS,OMAHA,NE,4963
89129,CLARK,LAS VEGAS,NV,4960
19464,MONTGOMERY,POTTSTOWN,PA,4958
86001,COCONINO,FLAGSTAFF,AZ,4957
84604,UTAH,PROVO,UT,4954
32720,VOLUSIA,DELAND,FL,4950
33611,HILLSBOROUGH,TAMPA,FL,4948
31419,CHATHAM,SAVANNAH,GA,4946
10312,RICHMOND,STATEN ISLAND,NY,4942
70360,TERREBONNE,HOUMA,LA,4941
53221,MILWAUKEE,MILWAUKEE,WI,4940
24401,STAUNTON CITY,STAUNTON,VA,4940
60453,COOK,OAK LAWN,IL,4939
44446,TRUMBULL,NILES,OH,4936
31701,DOUGHERTY,ALBANY,GA,4935
15205,ALLEGHENY,PITTSBURGH,PA,4933
96007,SHASTA,ANDERSON,CA,4932
43015,DELAWARE,DELAWARE,OH,4928
19335,CHESTER,DOWNINGTOWN,PA,4927
50401,CERRO GORDO,MASON CITY,IA,4926
48124,WAYNE,DEARBORN,MI,4923
1201,BERKSHIRE,PITTSFIELD,MA,4920
42503,PULASKI,SOMERSET,KY,4919
89128,CLARK,LAS VEGAS,NV,4915
38834,ALCORN,CORINTH,MS,4915
48021,MACOMB,EASTPOINTE,MI,4913
28401,NEW HANOVER,WILMINGTON,NC,4908
45631,GALLIA,GALLIPOLIS,OH,4907
92506,RIVERSIDE,RIVERSIDE,CA,4904
32257,DUVAL,JACKSONVILLE,FL,4899
25404,BERKELEY,MARTINSBURG,WV,4898
40906,KNOX,BARBOURVILLE,KY,4896
30013,ROCKDALE,CONYERS,GA,4896
95670,SACRAMENTO,RANCHO CORDOVA,CA,4891
19145,PHILADELPHIA,PHILADELPHIA,PA,4890
98837,GRANT,MOSES LAKE,WA,4886
89146,CLARK,LAS VEGAS,NV,4878
78666,HAYS,SAN MARCOS,TX,4878
77054,HARRIS,HOUSTON,TX,4875
28117,IREDELL,MOORESVILLE,NC,4873
78251,BEXAR,SAN ANTONIO,TX,4871
88240,LEA,HOBBS,NM,4870
85205,MARICOPA,MESA,AZ,4869
61401,KNOX,GALESBURG,IL,4869
95482,MENDOCINO,UKIAH,CA,4869
93612,FRESNO,CLOVIS,CA,4869
93030,VENTURA,OXNARD,CA,4868
96817,HONOLULU,HONOLULU,HI,4866
74361,MAYES,PRYOR,OK,4866
85023,MARICOPA,PHOENIX,AZ,4861
47933,MONTGOMERY,CRAWFORDSVILLE,IN,4860
33618,HILLSBOROUGH,TAMPA,FL,4860
37388,COFFEE,TULLAHOMA,TN,4855
14150,ERIE,TONAWANDA,NY,4851
89108,CLARK,LAS VEGAS,NV,4848
33410,PALM BEACH,PALM BEACH GARDENS,FL,4846
3060,HILLSBOROUGH,NASHUA,NH,4845
33617,HILLSBOROUGH,TEMPLE TERRACE,FL,4845
67208,SEDGWICK,WICHITA,KS,4843
72801,POPE,RUSSELLVILLE,AR,4843
42303,DAVIESS,OWENSBORO,KY,4842
77338,HARRIS,HUMBLE,TX,4837
29615,GREENVILLE,GREENVILLE,SC,4837
24541,DANVILLE CITY,DANVILLE,VA,4836
32034,NASSAU,FERNANDINA BEACH,FL,4835
43952,JEFFERSON,STEUBENVILLE,OH,4835
75460,LAMAR,PARIS,TX,4834
72653,BAXTER,MOUNTAIN HOME,AR,4831
92071,SAN DIEGO,SANTEE,CA,4830
6705,NEW HAVEN,WATERBURY,CT,4830
10016,NEW YORK,NEW YORK,NY,4829
19711,NEW CASTLE,NEWARK,DE,4828
30274,CLAYTON,RIVERDALE,GA,4828
79912,EL PASO,EL PASO,TX,4828
26505,MONONGALIA,MORGANTOWN,WV,4819
31206,BIBB,MACON,GA,4816
71603,JEFFERSON,PINE BLUFF,AR,4815
70663,CALCASIEU,SULPHUR,LA,4815
15425,FAYETTE,CONNELLSVILLE,PA,4807
98801,CHELAN,WENATCHEE,WA,4806
30110,HARALSON,BREMEN,GA,4806
29485,DORCHESTER,SUMMERVILLE,SC,4804
80003,JEFFERSON,ARVADA,CO,4804
33880,POLK,WINTER HAVEN,FL,4800
33040,MONROE,KEY WEST,FL,4799
75075,COLLIN,PLANO,TX,4798
95380,STANISLAUS,TURLOCK,CA,4796
79606,TAYLOR,ABILENE,TX,4795
40769,WHITLEY,WILLIAMSBURG,KY,4794
83854,KOOTENAI,POST FALLS,ID,4792
78550,CAMERON,HARLINGEN,TX,4791
95336,SAN JOAQUIN,MANTECA,CA,4791
96003,SHASTA,REDDING,CA,4789
15904,CAMBRIA,JOHNSTOWN,PA,4785
94598,CONTRA COSTA,WALNUT CREEK,CA,4782
77084,HARRIS,HOUSTON,TX,4782
7730,MONMOUTH,HAZLET,NJ,4780
89104,CLARK,LAS VEGAS,NV,4780
89147,CLARK,LAS VEGAS,NV,4779
73115,OKLAHOMA,DEL CITY,OK,4779
89511,WASHOE,RENO,NV,4776
75904,ANGELINA,LUFKIN,TX,4776
33603,HILLSBOROUGH,TAMPA,FL,4774
28277,MECKLENBURG,CHARLOTTE,NC,4772
44256,MEDINA,MEDINA,OH,4769
46052,BOONE,LEBANON,IN,4768
75067,DENTON,LEWISVILLE,TX,4765
92648,ORANGE,HUNTINGTON BEACH,CA,4764
27587,WAKE,WAKE FOREST,NC,4759
20646,CHARLES,LA PLATA,MD,4756
38053,SHELBY,MILLINGTON,TN,4756
92083,SAN DIEGO,VISTA,CA,4756
42066,GRAVES,MAYFIELD,KY,4755
11234,KINGS,BROOKLYN,NY,4755
47331,FAYETTE,CONNERSVILLE,IN,4753
84501,CARBON,PRICE,UT,4752
95945,NEVADA,GRASS VALLEY,CA,4749
40219,JEFFERSON,LOUISVILLE,KY,4747
44708,STARK,CANTON,OH,4746
40324,SCOTT,GEORGETOWN,KY,4745
78258,BEXAR,SAN ANTONIO,TX,4743
69101,LINCOLN,NORTH PLATTE,NE,4743
32534,ESCAMBIA,PENSACOLA,FL,4741
63701,CAPE GIRARDEAU,CAPE GIRARDEAU,MO,4739
26003,OHIO,WHEELING,WV,4739
11561,NASSAU,LONG BEACH,NY,4737
99336,BENTON,KENNEWICK,WA,4737
48439,GENESEE,GRAND BLANC,MI,4737
84651,UTAH,PAYSON,UT,4733
48867,SHIAWASSEE,OWOSSO,MI,4733
6040,HARTFORD,MANCHESTER,CT,4732
47302,DELAWARE,MUNCIE,IN,4730
36608,MOBILE,MOBILE,AL,4728
94583,CONTRA COSTA,SAN RAMON,CA,4726
30121,BARTOW,CARTERSVILLE,GA,4725
28105,MECKLENBURG,MATTHEWS,NC,4724
40241,JEFFERSON,LOUISVILLE,KY,4724
44484,TRUMBULL,WARREN,OH,4723
92025,SAN DIEGO,ESCONDIDO,CA,4723
51501,POTTAWATTAMIE,COUNCIL BLUFFS,IA,4722
92530,RIVERSIDE,LAKE ELSINORE,CA,4721
23834,COLONIAL HEIGHTS CITY,COLONIAL HEIGHTS,VA,4719
27609,WAKE,RALEIGH,NC,4719
73119,OKLAHOMA,OKLAHOMA CITY,OK,4718
75150,DALLAS,MESQUITE,TX,4718
10305,RICHMOND,STATEN ISLAND,NY,4717
19128,PHILADELPHIA,PHILADELPHIA,PA,4716
3867,STRAFFORD,ROCHESTER,NH,4714
98382,CLALLAM,SEQUIM,WA,4713
35150,TALLADEGA,SYLACAUGA,AL,4712
89130,CLARK,LAS VEGAS,NV,4712
27577,JOHNSTON,SMITHFIELD,NC,4709
40422,BOYLE,DANVILLE,KY,4708
21215,BALTIMORE CITY,BALTIMORE,MD,4708
88310,OTERO,ALAMOGORDO,NM,4708
76048,HOOD,GRANBURY,TX,4703
59701,SILVER BOW,BUTTE,MT,4701
30577,STEPHENS,TOCCOA,GA,4698
7080,MIDDLESEX,SOUTH PLAINFIELD,NJ,4698
49707,ALPENA,ALPENA,MI,4695
63385,SAINT CHARLES,WENTZVILLE,MO,4691
67212,SEDGWICK,WICHITA,KS,4688
30143,PICKENS,JASPER,GA,4683
74820,PONTOTOC,ADA,OK,4682
30040,FORSYTH,CUMMING,GA,4680
95204,SAN JOAQUIN,STOCKTON,CA,4679
98026,SNOHOMISH,EDMONDS,WA,4678
45231,HAMILTON,CINCINNATI,OH,4678
33765,PINELLAS,CLEARWATER,FL,4673
70501,LAFAYETTE,LAFAYETTE,LA,4672
32117,VOLUSIA,HOLLY HILL,FL,4672
97223,WASHINGTON,TIGARD,OR,4667
40503,FAYETTE,LEXINGTON,KY,4665
85206,MARICOPA,MESA,AZ,4665
77581,BRAZORIA,PEARLAND,TX,4664
31204,BIBB,MACON,GA,4661
17402,YORK,YORK,PA,4660
95678,PLACER,ROSEVILLE,CA,4659
96080,TEHAMA,RED BLUFF,CA,4658
37209,DAVIDSON,NASHVILLE,TN,4658
95993,SUTTER,YUBA CITY,CA,4657
34207,MANATEE,BRADENTON,FL,4656
29505,FLORENCE,FLORENCE,SC,4655
97222,CLACKAMAS,MILWAUKIE,OR,4652
17602,LANCASTER,LANCASTER,PA,4652
30084,DEKALB,TUCKER,GA,4649
30513,FANNIN,BLUE RIDGE,GA,4647
95621,SACRAMENTO,CITRUS HEIGHTS,CA,4646
64114,JACKSON,KANSAS CITY,MO,4645
85283,MARICOPA,TEMPE,AZ,4643
28803,BUNCOMBE,ASHEVILLE,NC,4643
27909,PASQUOTANK,ELIZABETH CITY,NC,4639
48237,OAKLAND,OAK PARK,MI,4633
18104,LEHIGH,ALLENTOWN,PA,4633
33584,HILLSBOROUGH,SEFFNER,FL,4632
95687,SOLANO,VACAVILLE,CA,4630
45750,WASHINGTON,MARIETTA,OH,4630
71801,HEMPSTEAD,HOPE,AR,4628
87109,BERNALILLO,ALBUQUERQUE,NM,4625
87123,BERNALILLO,ALBUQUERQUE,NM,4622
62234,MADISON,COLLINSVILLE,IL,4620
36201,CALHOUN,ANNISTON,AL,4619
70380,SAINT MARY,MORGAN CITY,LA,4618
33990,LEE,CAPE CORAL,FL,4618
49855,MARQUETTE,MARQUETTE,MI,4617
28262,MECKLENBURG,CHARLOTTE,NC,4616
10306,RICHMOND,STATEN ISLAND,NY,4615
81212,FREMONT,CANON CITY,CO,4614
75069,COLLIN,MCKINNEY,TX,4614
23320,CHESAPEAKE CITY,CHESAPEAKE,VA,4613
48838,MONTCALM,GREENVILLE,MI,4612
10467,BRONX,BRONX,NY,4609
32127,VOLUSIA,PORT ORANGE,FL,4608
78539,HIDALGO,EDINBURG,TX,4606
37771,LOUDON,LENOIR CITY,TN,4604
29303,SPARTANBURG,SPARTANBURG,SC,4598
32726,LAKE,EUSTIS,FL,4596
91942,SAN DIEGO,LA MESA,CA,4593
42104,WARREN,BOWLING GREEN,KY,4593
74074,PAYNE,STILLWATER,OK,4592
71701,OUACHITA,CAMDEN,AR,4591
77301,MONTGOMERY,CONROE,TX,4589
47591,KNOX,VINCENNES,IN,4589
19120,PHILADELPHIA,PHILADELPHIA,PA,4589
70002,JEFFERSON,METAIRIE,LA,4586
84403,WEBER,OGDEN,UT,4586
33467,PALM BEACH,LAKE WORTH,FL,4581
10019,NEW YORK,NEW YORK,NY,4580
78704,TRAVIS,AUSTIN,TX,4580
55744,ITASCA,GRAND RAPIDS,MN,4579
99403,ASOTIN,CLARKSTON,WA,4579
33063,BROWARD,MARGATE,FL,4578
48346,OAKLAND,CLARKSTON,MI,4578
45373,MIAMI,TROY,OH,4575
90505,LOS ANGELES,TORRANCE,CA,4571
79109,RANDALL,AMARILLO,TX,4571
37321,RHEA,DAYTON,TN,4571
35235,JEFFERSON,BIRMINGHAM,AL,4570
31322,CHATHAM,POOLER,GA,4568
70808,EAST BATON ROUGE,BATON ROUGE,LA,4568
46221,MARION,INDIANAPOLIS,IN,4567
53704,DANE,MADISON,WI,4565
99205,SPOKANE,SPOKANE,WA,4562
92691,ORANGE,MISSION VIEJO,CA,4560
30047,GWINNETT,LILBURN,GA,4559
46307,LAKE,CROWN POINT,IN,4558
28681,ALEXANDER,TAYLORSVILLE,NC,4557
21001,HARFORD,ABERDEEN,MD,4556
89032,CLARK,NORTH LAS VEGAS,NV,4555
85381,MARICOPA,PEORIA,AZ,4553
14207,ERIE,BUFFALO,NY,4552
96813,HONOLULU,HONOLULU,HI,4548
19030,BUCKS,FAIRLESS HILLS,PA,4543
75670,HARRISON,MARSHALL,TX,4542
61701,MCLEAN,BLOOMINGTON,IL,4540
48910,INGHAM,LANSING,MI,4539
78749,TRAVIS,AUSTIN,TX,4538
19446,MONTGOMERY,LANSDALE,PA,4537
73120,OKLAHOMA,OKLAHOMA CITY,OK,4535
63703,CAPE GIRARDEAU,CAPE GIRARDEAU,MO,4534
72903,SEBASTIAN,FORT SMITH,AR,4534
85541,GILA,PAYSON,AZ,4532
32091,BRADFORD,STARKE,FL,4530
92683,ORANGE,WESTMINSTER,CA,4530
37355,COFFEE,MANCHESTER,TN,4528
38583,WHITE,SPARTA,TN,4527
93105,SANTA BARBARA,SANTA BARBARA,CA,4527
16506,ERIE,ERIE,PA,4526
72764,WASHINGTON,SPRINGDALE,AR,4524
32746,SEMINOLE,LAKE MARY,FL,4523
77901,VICTORIA,VICTORIA,TX,4523
28086,CLEVELAND,KINGS MOUNTAIN,NC,4520
45251,HAMILTON,CINCINNATI,OH,4520
75751,HENDERSON,ATHENS,TX,4518
28110,UNION,MONROE,NC,4518
64870,JASPER,WEBB CITY,MO,4517
73109,OKLAHOMA,OKLAHOMA CITY,OK,4517
77036,HARRIS,HOUSTON,TX,4515
72204,PULASKI,LITTLE ROCK,AR,4515
87571,TAOS,TAOS,NM,4514
65201,BOONE,COLUMBIA,MO,4514
66061,JOHNSON,OLATHE,KS,4513
46254,MARION,INDIANAPOLIS,IN,4510
65775,HOWELL,WEST PLAINS,MO,4510
70461,SAINT TAMMANY,SLIDELL,LA,4509
6082,HARTFORD,ENFIELD,CT,4509
47401,MONROE,BLOOMINGTON,IN,4507
46229,MARION,INDIANAPOLIS,IN,4506
